,fecha,demand,breed_id,product_id
2166,2020-12-14,0,1,13
2167,2020-12-21,0,1,13
2168,2020-12-28,0,1,13
2170,2021-01-04,0,1,13
2171,2021-01-11,0,1,13
2172,2021-01-18,0,1,13
2173,2021-01-25,0,1,13
2175,2021-02-01,0,1,13
2176,2021-02-08,0,1,13
2177,2021-02-15,0,1,13
2178,2021-02-22,0,1,13
2180,2021-03-08,0,1,13
2181,2021-03-15,0,1,13
2182,2021-03-22,0,1,13
2183,2021-03-29,0,1,13
2185,2021-04-05,0,1,13
2186,2021-04-12,0,1,13
2187,2021-04-19,0,1,13
2188,2021-04-26,0,1,13
2190,2021-05-03,0,1,13
2191,2021-05-10,0,1,13
2192,2021-05-17,0,1,13
2193,2021-05-24,0,1,13
2194,2021-05-31,0,1,13
2196,2021-06-07,0,1,13
2197,2021-06-14,0,1,13
2198,2021-06-21,0,1,13
2199,2021-06-28,0,1,13
2201,2021-07-05,0,1,13
2202,2021-07-12,0,1,13
2203,2021-07-19,0,1,13
2204,2021-07-26,0,1,13
2206,2021-08-02,0,1,13
2207,2021-08-09,0,1,13
2208,2021-08-16,0,1,13
2209,2021-08-23,0,1,13
2210,2021-08-30,0,1,13
2212,2021-09-06,0,1,13
2213,2021-09-13,0,1,13
2214,2021-09-20,0,1,13
2215,2021-09-27,0,1,13
2217,2021-10-04,0,1,13
2218,2021-10-11,0,1,13
2219,2021-10-18,0,1,13
2220,2021-10-25,0,1,13
2222,2021-11-01,0,1,13
2223,2021-11-08,0,1,13
2224,2021-11-15,0,1,13
2225,2021-11-22,0,1,13
2226,2021-11-29,0,1,13
2228,2021-12-06,0,1,13
2229,2021-12-13,0,1,13
2230,2021-12-20,0,1,13
2231,2021-12-27,0,1,13
2233,2022-01-03,0,1,13
2234,2022-01-10,0,1,13
2235,2022-01-17,0,1,13
2236,2022-01-24,0,1,13
2237,2022-01-31,0,1,13
2239,2022-02-07,0,1,13
2240,2022-02-14,0,1,13
2241,2022-02-21,0,1,13
2242,2022-02-28,0,1,13
2244,2022-03-07,0,1,13
2245,2022-03-14,0,1,13
2246,2022-03-21,0,1,13
2247,2022-03-28,0,1,13
2249,2022-04-04,0,1,13
2250,2022-04-11,0,1,13
2251,2022-04-18,0,1,13
2252,2022-04-25,0,1,13
2254,2022-05-02,0,1,13
2255,2022-05-09,0,1,13
2256,2022-05-16,0,1,13
2257,2022-05-23,0,1,13
2258,2022-05-30,0,1,13
2260,2022-06-06,0,1,13
2261,2022-06-13,0,1,13
2262,2022-06-20,0,1,13
2263,2022-06-27,0,1,13
2265,2022-07-04,0,1,13
2266,2022-07-11,0,1,13
2267,2022-07-18,0,1,13
2268,2022-07-25,0,1,13
2270,2022-08-01,0,1,13
2271,2022-08-08,0,1,13
2272,2022-08-15,0,1,13
2273,2022-08-22,0,1,13
2274,2022-08-29,0,1,13
2276,2022-09-05,0,1,13
2277,2022-09-12,0,1,13
2278,2022-09-19,0,1,13
2279,2022-09-26,0,1,13
2281,2022-10-03,0,1,13
2282,2022-10-10,0,1,13
2283,2022-10-17,0,1,13
2284,2022-10-24,0,1,13
2285,2022-10-31,0,1,13
2287,2022-11-07,0,1,13
2288,2022-11-14,0,1,13
2289,2022-11-21,0,1,13
2290,2022-11-28,0,1,13
2292,2022-12-05,0,1,13
2293,2022-12-12,0,1,13
2294,2022-12-19,0,1,13
2295,2022-12-26,0,1,13
2297,2023-01-02,0,1,13
2298,2023-01-09,0,1,13
2299,2023-01-16,0,1,13
2300,2023-01-23,0,1,13
2301,2023-01-30,0,1,13
2303,2023-02-06,0,1,13
2304,2023-02-13,0,1,13
2305,2023-02-20,0,1,13
2306,2023-02-27,0,1,13
2308,2023-03-06,0,1,13
2309,2023-03-13,0,1,13
2310,2023-03-20,0,1,13
2311,2023-03-27,0,1,13
2313,2023-04-03,0,1,13
2314,2023-04-10,0,1,13
2315,2023-04-17,0,1,13
2316,2023-04-24,0,1,13
2318,2023-05-01,0,1,13
2319,2023-05-08,0,1,13
2320,2023-05-15,0,1,13
2321,2023-05-22,0,1,13
2322,2023-05-29,0,1,13
2324,2023-06-05,0,1,13
2325,2023-06-12,0,1,13
2326,2023-06-19,0,1,13
2327,2023-06-26,0,1,13
2329,2023-07-03,0,1,13
2330,2023-07-10,0,1,13
2331,2023-07-17,0,1,13
2332,2023-07-24,0,1,13
2333,2023-07-31,0,1,13
2335,2023-08-07,0,1,13
2336,2023-08-14,0,1,13
2337,2023-08-21,0,1,13
2338,2023-08-28,0,1,13
2340,2023-09-04,0,1,13
2341,2023-09-11,0,1,13
2342,2023-09-18,0,1,13
2343,2023-09-25,0,1,13
2345,2023-10-02,0,1,13
2346,2023-10-09,0,1,13
2347,2023-10-16,0,1,13
2348,2023-10-23,0,1,13
2349,2023-10-30,0,1,13
2351,2023-11-06,0,1,13
2352,2023-11-13,0,1,13
2353,2023-11-20,0,1,13
2354,2023-11-27,0,1,13
2356,2023-11-06,0,1,13
2357,2023-11-13,0,1,13
2358,2023-11-20,0,1,13
2359,2023-11-27,0,1,13
2362,2019-06-03,0,4,14
2363,2019-06-10,0,4,14
2364,2019-06-17,0,4,14
2365,2019-06-24,0,4,14
2367,2019-07-01,0,4,14
2368,2019-07-08,0,4,14
2369,2019-07-15,0,4,14
2370,2019-07-22,0,4,14
2371,2019-07-29,0,4,14
2373,2019-08-05,0,4,14
2374,2019-08-12,0,4,14
2375,2019-08-19,0,4,14
2376,2019-08-26,0,4,14
2378,2019-09-02,0,4,14
2379,2019-09-09,0,4,14
2380,2019-09-16,0,4,14
2381,2019-09-23,0,4,14
2382,2019-09-30,0,4,14
2384,2019-09-30,0,4,14
2385,2019-10-07,0,4,14
2386,2019-10-14,0,4,14
2387,2019-10-21,0,4,14
2388,2019-10-28,0,4,14
2390,2019-11-04,0,4,14
2391,2019-11-11,0,4,14
2392,2019-11-18,0,4,14
2393,2019-11-25,0,4,14
2395,2019-12-02,0,4,14
2396,2019-12-09,0,4,14
2397,2019-12-16,0,4,14
2398,2019-12-23,0,4,14
2399,2019-12-30,0,4,14
2401,2020-01-06,0,4,14
2402,2020-01-13,0,4,14
2403,2020-01-20,0,4,14
2404,2020-01-27,0,4,14
2406,2020-02-03,0,4,14
2407,2020-02-10,0,4,14
2408,2020-02-17,0,4,14
2409,2020-02-24,0,4,14
2411,2020-03-02,0,4,14
2412,2020-03-09,0,4,14
2413,2020-03-16,0,4,14
2414,2020-03-23,0,4,14
2415,2020-03-30,0,4,14
2417,2020-04-06,0,4,14
2418,2020-04-13,0,4,14
2419,2020-04-20,0,4,14
2420,2020-04-27,0,4,14
2422,2020-05-04,0,4,14
2423,2020-05-11,0,4,14
2424,2020-05-18,0,4,14
2425,2020-05-25,0,4,14
2427,2020-06-01,0,4,14
2428,2020-06-08,0,4,14
2429,2020-06-15,0,4,14
2430,2020-06-22,0,4,14
2431,2020-06-29,0,4,14
2433,2020-07-06,0,4,14
2434,2020-07-13,0,4,14
2435,2020-07-20,0,4,14
2436,2020-07-27,0,4,14
2438,2020-08-03,0,4,14
2439,2020-08-10,0,4,14
2440,2020-08-17,0,4,14
2441,2020-08-24,0,4,14
2442,2020-08-31,0,4,14
2444,2020-09-07,0,4,14
2445,2020-09-14,0,4,14
2446,2020-09-21,0,4,14
2447,2020-09-28,0,4,14
2449,2020-10-05,0,4,14
2450,2020-10-12,0,4,14
2451,2020-10-19,0,4,14
2452,2020-10-26,0,4,14
2454,2020-11-02,0,4,14
2455,2020-11-09,0,4,14
2456,2020-11-16,0,4,14
2457,2020-11-23,0,4,14
2458,2020-11-30,0,4,14
2460,2020-12-07,0,4,14
2461,2020-12-14,0,4,14
2462,2020-12-21,0,4,14
2463,2020-12-28,0,4,14
2465,2021-01-04,0,4,14
2466,2021-01-11,0,4,14
2467,2021-01-18,0,4,14
2468,2021-01-25,0,4,14
2470,2021-02-01,0,4,14
2471,2021-02-08,0,4,14
2472,2021-02-15,0,4,14
2473,2021-02-22,0,4,14
2475,2021-03-08,0,4,14
2476,2021-03-15,0,4,14
2477,2021-03-22,0,4,14
2478,2021-03-29,0,4,14
2480,2021-04-05,0,4,14
2481,2021-04-12,0,4,14
2482,2021-04-19,0,4,14
2483,2021-04-26,0,4,14
2485,2021-05-03,0,4,14
2486,2021-05-10,0,4,14
2487,2021-05-17,0,4,14
2488,2021-05-24,0,4,14
2489,2021-05-31,0,4,14
2491,2021-06-07,0,4,14
2492,2021-06-14,0,4,14
2493,2021-06-21,0,4,14
2494,2021-06-28,0,4,14
2496,2021-07-05,0,4,14
2497,2021-07-12,0,4,14
2498,2021-07-19,0,4,14
2499,2021-07-26,0,4,14
2501,2021-08-02,0,4,14
2502,2021-08-09,0,4,14
2503,2021-08-16,0,4,14
2504,2021-08-23,0,4,14
2505,2021-08-30,0,4,14
2507,2021-09-06,0,4,14
2508,2021-09-13,0,4,14
2509,2021-09-20,0,4,14
2510,2021-09-27,0,4,14
2512,2021-10-04,0,4,14
2513,2021-10-11,0,4,14
2514,2021-10-18,0,4,14
2515,2021-10-25,0,4,14
2517,2021-11-01,0,4,14
2518,2021-11-08,0,4,14
2519,2021-11-15,0,4,14
2520,2021-11-22,0,4,14
2521,2021-11-29,0,4,14
2523,2021-12-06,0,4,14
2524,2021-12-13,0,4,14
2525,2021-12-20,0,4,14
2526,2021-12-27,0,4,14
2528,2022-01-03,0,4,14
2529,2022-01-10,0,4,14
2530,2022-01-17,0,4,14
2531,2022-01-24,0,4,14
2532,2022-01-31,0,4,14
2534,2022-02-07,0,4,14
2535,2022-02-14,0,4,14
2536,2022-02-21,0,4,14
2537,2022-02-28,0,4,14
2539,2022-03-07,0,4,14
2540,2022-03-14,0,4,14
2541,2022-03-21,0,4,14
2542,2022-03-28,0,4,14
2544,2022-04-04,0,4,14
2545,2022-04-11,0,4,14
2546,2022-04-18,0,4,14
2547,2022-04-25,0,4,14
2549,2022-05-02,0,4,14
2550,2022-05-09,0,4,14
2551,2022-05-16,0,4,14
2552,2022-05-23,0,4,14
2553,2022-05-30,0,4,14
2555,2022-06-06,0,4,14
2556,2022-06-13,0,4,14
2557,2022-06-20,0,4,14
2558,2022-06-27,0,4,14
2560,2022-07-04,0,4,14
2561,2022-07-11,0,4,14
2562,2022-07-18,0,4,14
2563,2022-07-25,0,4,14
2565,2022-08-01,0,4,14
2566,2022-08-08,0,4,14
2567,2022-08-15,0,4,14
2568,2022-08-22,0,4,14
2569,2022-08-29,0,4,14
2571,2022-09-05,0,4,14
2572,2022-09-12,0,4,14
2573,2022-09-19,0,4,14
2574,2022-09-26,0,4,14
2576,2022-10-03,0,4,14
2577,2022-10-10,0,4,14
2578,2022-10-17,0,4,14
2579,2022-10-24,0,4,14
2580,2022-10-31,0,4,14
2582,2022-11-07,0,4,14
2583,2022-11-14,0,4,14
2584,2022-11-21,0,4,14
2585,2022-11-28,0,4,14
2587,2022-12-05,0,4,14
2588,2022-12-12,0,4,14
2589,2022-12-19,0,4,14
2590,2022-12-26,0,4,14
2592,2023-01-02,0,4,14
2593,2023-01-09,0,4,14
2594,2023-01-16,0,4,14
2595,2023-01-23,0,4,14
2596,2023-01-30,0,4,14
2598,2023-02-06,0,4,14
2599,2023-02-13,0,4,14
2600,2023-02-20,0,4,14
2601,2023-02-27,0,4,14
2603,2023-03-06,0,4,14
2604,2023-03-13,0,4,14
2605,2023-03-20,0,4,14
2606,2023-03-27,0,4,14
2608,2023-04-03,0,4,14
2609,2023-04-10,0,4,14
2610,2023-04-17,0,4,14
2611,2023-04-24,0,4,14
2613,2023-05-01,0,4,14
2614,2023-05-08,0,4,14
2615,2023-05-15,0,4,14
2616,2023-05-22,0,4,14
2617,2023-05-29,0,4,14
2619,2023-06-05,0,4,14
2620,2023-06-12,0,4,14
2621,2023-06-19,0,4,14
2622,2023-06-26,0,4,14
2624,2023-07-03,0,4,14
2625,2023-07-10,0,4,14
2626,2023-07-17,0,4,14
2627,2023-07-24,0,4,14
2628,2023-07-31,0,4,14
2630,2023-08-07,0,4,14
2631,2023-08-14,0,4,14
2632,2023-08-21,0,4,14
2633,2023-08-28,0,4,14
2635,2023-09-04,0,4,14
2636,2023-09-11,0,4,14
2637,2023-09-18,0,4,14
2638,2023-09-25,0,4,14
2640,2023-10-02,0,4,14
2641,2023-10-09,0,4,14
2642,2023-10-16,0,4,14
2643,2023-10-23,0,4,14
2644,2023-10-30,0,4,14
2646,2023-11-06,0,4,14
2647,2023-11-13,0,4,14
2648,2023-11-20,0,4,14
2649,2023-11-27,0,4,14
2651,2023-11-06,0,4,14
2652,2023-11-13,0,4,14
2653,2023-11-20,0,4,14
2654,2023-11-27,0,4,14
2657,2019-06-03,0,3,3
2658,2019-06-10,0,3,3
2659,2019-06-17,0,3,3
2660,2019-06-24,0,3,3
2662,2019-07-01,0,3,3
2663,2019-07-08,0,3,3
2664,2019-07-15,0,3,3
2665,2019-07-22,0,3,3
2666,2019-07-29,0,3,3
2668,2019-08-05,0,3,3
2669,2019-08-12,0,3,3
2670,2019-08-19,0,3,3
2671,2019-08-26,0,3,3
2673,2019-09-02,0,3,3
2674,2019-09-09,0,3,3
2675,2019-09-16,0,3,3
2676,2019-09-23,0,3,3
2677,2019-09-30,0,3,3
2679,2019-09-30,0,3,3
2680,2019-10-07,0,3,3
2681,2019-10-14,0,3,3
2682,2019-10-21,0,3,3
2683,2019-10-28,0,3,3
2685,2019-11-04,0,3,3
2686,2019-11-11,0,3,3
2687,2019-11-18,0,3,3
2688,2019-11-25,0,3,3
2690,2019-12-02,0,3,3
2691,2019-12-09,0,3,3
2692,2019-12-16,0,3,3
2693,2019-12-23,0,3,3
2694,2019-12-30,0,3,3
2696,2020-01-06,0,3,3
2697,2020-01-13,0,3,3
2698,2020-01-20,0,3,3
2699,2020-01-27,0,3,3
2701,2020-02-03,0,3,3
2702,2020-02-10,0,3,3
2703,2020-02-17,0,3,3
2704,2020-02-24,0,3,3
2706,2020-03-02,0,3,3
2707,2020-03-09,0,3,3
2708,2020-03-16,0,3,3
2709,2020-03-23,0,3,3
2710,2020-03-30,0,3,3
2712,2020-04-06,0,3,3
2713,2020-04-13,0,3,3
2714,2020-04-20,0,3,3
2715,2020-04-27,0,3,3
2717,2020-05-04,0,3,3
2718,2020-05-11,0,3,3
2719,2020-05-18,0,3,3
2720,2020-05-25,0,3,3
2722,2020-06-01,0,3,3
2723,2020-06-08,0,3,3
2724,2020-06-15,0,3,3
2725,2020-06-22,0,3,3
2726,2020-06-29,0,3,3
2728,2020-07-06,0,3,3
2729,2020-07-13,0,3,3
2730,2020-07-20,0,3,3
2731,2020-07-27,0,3,3
2733,2020-08-03,0,3,3
2734,2020-08-10,0,3,3
2735,2020-08-17,0,3,3
2736,2020-08-24,0,3,3
2737,2020-08-31,0,3,3
2739,2020-09-07,0,3,3
2740,2020-09-14,0,3,3
2741,2020-09-21,0,3,3
2742,2020-09-28,0,3,3
2744,2020-10-05,0,3,3
2745,2020-10-12,0,3,3
2746,2020-10-19,0,3,3
2747,2020-10-26,0,3,3
2749,2020-11-02,0,3,3
2750,2020-11-09,0,3,3
2751,2020-11-16,0,3,3
2752,2020-11-23,0,3,3
2753,2020-11-30,0,3,3
2755,2020-12-07,0,3,3
2756,2020-12-14,0,3,3
2757,2020-12-21,0,3,3
2758,2020-12-28,0,3,3
2760,2021-01-04,0,3,3
2761,2021-01-11,0,3,3
2762,2021-01-18,0,3,3
2763,2021-01-25,0,3,3
2765,2021-02-01,0,3,3
2766,2021-02-08,0,3,3
2767,2021-02-15,0,3,3
2768,2021-02-22,0,3,3
2770,2021-03-08,0,3,3
2771,2021-03-15,0,3,3
2772,2021-03-22,0,3,3
2773,2021-03-29,0,3,3
2775,2021-04-05,0,3,3
2776,2021-04-12,0,3,3
2777,2021-04-19,0,3,3
2778,2021-04-26,0,3,3
2780,2021-05-03,0,3,3
2781,2021-05-10,0,3,3
2782,2021-05-17,0,3,3
2783,2021-05-24,0,3,3
2784,2021-05-31,0,3,3
2786,2021-06-07,0,3,3
2787,2021-06-14,0,3,3
2788,2021-06-21,0,3,3
2789,2021-06-28,0,3,3
2791,2021-07-05,0,3,3
2792,2021-07-12,0,3,3
2793,2021-07-19,0,3,3
2794,2021-07-26,30015,3,3
2796,2021-08-02,42021,3,3
2797,2021-08-09,42021,3,3
2798,2021-08-16,42021,3,3
2799,2021-08-23,42528,3,3
2800,2021-08-30,43204,3,3
2802,2021-09-06,43204,3,3
2803,2021-09-13,43204,3,3
2804,2021-09-20,43204,3,3
2805,2021-09-27,47374,3,3
2807,2021-10-04,41202,3,3
2808,2021-10-11,41202,3,3
2809,2021-10-18,41202,3,3
2810,2021-10-25,44062,3,3
2812,2021-11-01,45206,3,3
2813,2021-11-08,45206,3,3
2814,2021-11-15,45206,3,3
2815,2021-11-22,39216,3,3
2816,2021-11-29,24241,3,3
2818,2021-12-06,24241,3,3
2819,2021-12-13,24241,3,3
2820,2021-12-20,24241,3,3
2821,2021-12-27,24751,3,3
2823,2022-01-03,24836,3,3
2824,2022-01-10,24836,3,3
2825,2022-01-17,24836,3,3
2826,2022-01-24,25916,3,3
2827,2022-01-31,26096,3,3
2829,2022-02-07,26096,3,3
2830,2022-02-14,26096,3,3
2831,2022-02-21,26765,3,3
2832,2022-02-28,23706,3,3
2834,2022-03-07,27657,3,3
2835,2022-03-14,27657,3,3
2836,2022-03-21,27657,3,3
2837,2022-03-28,27097,3,3
2839,2022-04-04,27097,3,3
2840,2022-04-11,27097,3,3
2841,2022-04-18,27097,3,3
2842,2022-04-25,27957,3,3
2844,2022-05-02,28602,3,3
2845,2022-05-09,28602,3,3
2846,2022-05-16,28602,3,3
2847,2022-05-23,28486,3,3
2848,2022-05-30,28196,3,3
2850,2022-06-06,28196,3,3
2851,2022-06-13,28196,3,3
2852,2022-06-20,28196,3,3
2853,2022-06-27,28754,3,3
2855,2022-07-04,28847,3,3
2856,2022-07-11,28847,3,3
2857,2022-07-18,28847,3,3
2858,2022-07-25,29123,3,3
2860,2022-08-01,29491,3,3
2861,2022-08-08,29491,3,3
2862,2022-08-15,29491,3,3
2863,2022-08-22,29413,3,3
2864,2022-08-29,28945,3,3
2866,2022-09-05,28945,3,3
2867,2022-09-12,28945,3,3
2868,2022-09-19,28945,3,3
2869,2022-09-26,33115,3,3
2871,2022-10-03,28994,3,3
2872,2022-10-10,28994,3,3
2873,2022-10-17,28994,3,3
2874,2022-10-24,30041,3,3
2875,2022-10-31,31437,3,3
2877,2022-11-07,31437,3,3
2878,2022-11-14,31437,3,3
2879,2022-11-21,31437,3,3
2880,2022-11-28,25445,3,3
2882,2022-12-05,25445,3,3
2883,2022-12-12,25445,3,3
2884,2022-12-19,25445,3,3
2885,2022-12-26,25805,3,3
2887,2023-01-02,26075,3,3
2888,2023-01-09,26075,3,3
2889,2023-01-16,26075,3,3
2890,2023-01-23,26835,3,3
2891,2023-01-30,27405,3,3
2893,2023-02-06,27405,3,3
2894,2023-02-13,27405,3,3
2895,2023-02-20,27505,3,3
2896,2023-02-27,24090,3,3
2898,2023-03-06,28105,3,3
2899,2023-03-13,28105,3,3
2900,2023-03-20,28105,3,3
2901,2023-03-27,28845,3,3
2903,2023-04-03,29400,3,3
2904,2023-04-10,29400,3,3
2905,2023-04-17,29400,3,3
2906,2023-04-24,29304,3,3
2908,2023-05-01,29064,3,3
2909,2023-05-08,29064,3,3
2910,2023-05-15,29064,3,3
2911,2023-05-22,29064,3,3
2912,2023-05-29,29532,3,3
2914,2023-06-05,29610,3,3
2915,2023-06-12,29610,3,3
2916,2023-06-19,29610,3,3
2917,2023-06-26,30336,3,3
2919,2023-07-03,31304,3,3
2920,2023-07-10,31304,3,3
2921,2023-07-17,31304,3,3
2922,2023-07-24,30903,3,3
2923,2023-07-31,28497,3,3
2925,2023-08-07,28497,3,3
2926,2023-08-14,28497,3,3
2927,2023-08-21,28497,3,3
2928,2023-08-28,29329,3,3
2930,2023-09-04,29953,3,3
2931,2023-09-11,29953,3,3
2932,2023-09-18,29953,3,3
2933,2023-09-25,33419,3,3
2935,2023-10-02,28056,3,3
2936,2023-10-09,28056,3,3
2937,2023-10-16,28056,3,3
2938,2023-10-23,28056,3,3
2939,2023-10-30,0,3,3
2941,2023-11-06,0,3,3
2942,2023-11-13,0,3,3
2943,2023-11-20,0,3,3
2944,2023-11-27,0,3,3
2946,2023-11-06,0,3,3
2947,2023-11-13,0,3,3
2948,2023-11-20,0,3,3
2949,2023-11-27,0,3,3
2952,2019-06-03,0,1,12
2953,2019-06-10,0,1,12
2954,2019-06-17,0,1,12
2955,2019-06-24,0,1,12
2957,2019-07-01,0,1,12
2958,2019-07-08,0,1,12
2959,2019-07-15,0,1,12
2960,2019-07-22,0,1,12
2961,2019-07-29,0,1,12
2963,2019-08-05,0,1,12
2964,2019-08-12,0,1,12
2965,2019-08-19,0,1,12
2966,2019-08-26,0,1,12
2968,2019-09-02,0,1,12
2969,2019-09-09,0,1,12
2970,2019-09-16,0,1,12
2971,2019-09-23,0,1,12
2972,2019-09-30,0,1,12
2974,2019-09-30,0,1,12
2975,2019-10-07,0,1,12
2976,2019-10-14,0,1,12
2977,2019-10-21,0,1,12
2978,2019-10-28,0,1,12
2980,2019-11-04,0,1,12
2981,2019-11-11,0,1,12
2982,2019-11-18,0,1,12
2983,2019-11-25,0,1,12
2985,2019-12-02,0,1,12
2986,2019-12-09,0,1,12
2987,2019-12-16,0,1,12
2988,2019-12-23,0,1,12
2989,2019-12-30,0,1,12
2991,2020-01-06,0,1,12
2992,2020-01-13,0,1,12
2993,2020-01-20,0,1,12
2994,2020-01-27,0,1,12
2996,2020-02-03,0,1,12
2997,2020-02-10,0,1,12
2998,2020-02-17,0,1,12
2999,2020-02-24,0,1,12
3001,2020-03-02,0,1,12
3002,2020-03-09,0,1,12
3003,2020-03-16,0,1,12
3004,2020-03-23,0,1,12
3005,2020-03-30,0,1,12
3007,2020-04-06,0,1,12
3008,2020-04-13,0,1,12
3009,2020-04-20,0,1,12
3010,2020-04-27,0,1,12
3012,2020-05-04,0,1,12
3013,2020-05-11,0,1,12
3014,2020-05-18,0,1,12
3015,2020-05-25,0,1,12
3017,2020-06-01,0,1,12
3018,2020-06-08,0,1,12
3019,2020-06-15,0,1,12
3020,2020-06-22,0,1,12
3021,2020-06-29,0,1,12
3023,2020-07-06,0,1,12
3024,2020-07-13,0,1,12
3025,2020-07-20,0,1,12
3026,2020-07-27,0,1,12
3028,2020-08-03,0,1,12
3029,2020-08-10,0,1,12
3030,2020-08-17,0,1,12
3031,2020-08-24,0,1,12
3032,2020-08-31,0,1,12
3034,2020-09-07,0,1,12
3035,2020-09-14,0,1,12
3036,2020-09-21,0,1,12
3037,2020-09-28,0,1,12
3039,2020-10-05,0,1,12
3040,2020-10-12,0,1,12
3041,2020-10-19,0,1,12
3042,2020-10-26,0,1,12
3044,2020-11-02,0,1,12
3045,2020-11-09,0,1,12
3046,2020-11-16,0,1,12
3047,2020-11-23,0,1,12
3048,2020-11-30,0,1,12
3050,2020-12-07,0,1,12
3051,2020-12-14,0,1,12
3052,2020-12-21,0,1,12
3053,2020-12-28,0,1,12
3055,2021-01-04,0,1,12
3056,2021-01-11,0,1,12
3057,2021-01-18,0,1,12
3058,2021-01-25,0,1,12
3060,2021-02-01,0,1,12
3061,2021-02-08,0,1,12
3062,2021-02-15,0,1,12
3063,2021-02-22,0,1,12
3065,2021-03-08,0,1,12
3066,2021-03-15,0,1,12
3067,2021-03-22,0,1,12
3068,2021-03-29,0,1,12
3070,2021-04-05,0,1,12
3071,2021-04-12,0,1,12
3072,2021-04-19,0,1,12
3073,2021-04-26,0,1,12
3075,2021-05-03,0,1,12
3076,2021-05-10,0,1,12
3077,2021-05-17,0,1,12
3078,2021-05-24,0,1,12
3079,2021-05-31,0,1,12
3081,2021-06-07,0,1,12
3082,2021-06-14,0,1,12
3083,2021-06-21,0,1,12
3084,2021-06-28,0,1,12
3086,2021-07-05,0,1,12
3087,2021-07-12,0,1,12
3088,2021-07-19,0,1,12
3089,2021-07-26,0,1,12
3091,2021-08-02,0,1,12
3092,2021-08-09,0,1,12
3093,2021-08-16,0,1,12
3094,2021-08-23,0,1,12
3095,2021-08-30,0,1,12
3097,2021-09-06,0,1,12
3098,2021-09-13,0,1,12
3099,2021-09-20,0,1,12
3100,2021-09-27,0,1,12
3102,2021-10-04,0,1,12
3103,2021-10-11,0,1,12
3104,2021-10-18,0,1,12
3105,2021-10-25,0,1,12
3107,2021-11-01,0,1,12
3108,2021-11-08,0,1,12
3109,2021-11-15,0,1,12
3110,2021-11-22,0,1,12
3111,2021-11-29,0,1,12
3113,2021-12-06,0,1,12
3114,2021-12-13,0,1,12
3115,2021-12-20,0,1,12
3116,2021-12-27,0,1,12
3118,2022-01-03,23268,1,12
3119,2022-01-10,23268,1,12
3120,2022-01-17,23268,1,12
3121,2022-01-24,23268,1,12
3122,2022-01-31,23596,1,12
3124,2022-02-07,23842,1,12
3125,2022-02-14,23842,1,12
3126,2022-02-21,23842,1,12
3127,2022-02-28,20955,1,12
3129,2022-03-07,25053,1,12
3130,2022-03-14,25053,1,12
3131,2022-03-21,25053,1,12
3132,2022-03-28,25053,1,12
3134,2022-04-04,26551,1,12
3135,2022-04-11,26551,1,12
3136,2022-04-18,26551,1,12
3137,2022-04-25,26551,1,12
3139,2022-05-02,26166,1,12
3140,2022-05-09,26012,1,12
3141,2022-05-16,26012,1,12
3142,2022-05-23,26012,1,12
3143,2022-05-30,26426,1,12
3145,2022-06-06,27461,1,12
3146,2022-06-13,27461,1,12
3147,2022-06-20,27461,1,12
3148,2022-06-27,27461,1,12
3150,2022-07-04,27069,1,12
3151,2022-07-11,27069,1,12
3152,2022-07-18,27069,1,12
3153,2022-07-25,27069,1,12
3155,2022-08-01,27425,1,12
3156,2022-08-08,27692,1,12
3157,2022-08-15,27692,1,12
3158,2022-08-22,27692,1,12
3159,2022-08-29,27780,1,12
3161,2022-09-05,28308,1,12
3162,2022-09-12,28308,1,12
3163,2022-09-19,28308,1,12
3164,2022-09-26,32352,1,12
3166,2022-10-03,27790,1,12
3167,2022-10-10,27790,1,12
3168,2022-10-17,27790,1,12
3169,2022-10-24,27790,1,12
3170,2022-10-31,27808,1,12
3172,2022-11-07,27832,1,12
3173,2022-11-14,27832,1,12
3174,2022-11-21,27832,1,12
3175,2022-11-28,28167,1,12
3177,2022-12-05,30177,1,12
3178,2022-12-12,30177,1,12
3179,2022-12-19,30177,1,12
3180,2022-12-26,30177,1,12
3182,2023-01-02,26072,1,12
3183,2023-01-09,24430,1,12
3184,2023-01-16,24430,1,12
3185,2023-01-23,24430,1,12
3186,2023-01-30,24602,1,12
3188,2023-02-06,25032,1,12
3189,2023-02-13,25032,1,12
3190,2023-02-20,25032,1,12
3191,2023-02-27,21638,1,12
3193,2023-03-06,26306,1,12
3194,2023-03-13,26306,1,12
3195,2023-03-20,26306,1,12
3196,2023-03-27,26306,1,12
3198,2023-04-03,26786,1,12
3199,2023-04-10,26978,1,12
3200,2023-04-17,26978,1,12
3201,2023-04-24,26978,1,12
3203,2023-05-01,27334,1,12
3204,2023-05-08,28224,1,12
3205,2023-05-15,28224,1,12
3206,2023-05-22,28224,1,12
3207,2023-05-29,28224,1,12
3209,2023-06-05,27902,1,12
3210,2023-06-12,27902,1,12
3211,2023-06-19,27902,1,12
3212,2023-06-26,27902,1,12
3214,2023-07-03,28202,1,12
3215,2023-07-10,28427,1,12
3216,2023-07-17,28427,1,12
3217,2023-07-24,28427,1,12
3218,2023-07-31,28659,1,12
3220,2023-08-07,30051,1,12
3221,2023-08-14,30051,1,12
3222,2023-08-21,30051,1,12
3223,2023-08-28,30051,1,12
3225,2023-09-04,27741,1,12
3226,2023-09-11,27356,1,12
